Wavelengths,G10
582,0.00020963332374804476
583,0.0004169904328175086
584,0.0003511714356546575
585,0.00011552017734905316
586,0.0
587,0.0
588,1.7628686914870472e-05
589,0.0002479923202881629
590,0.0004806380605919707
591,0.00035820930634160124
592,0.00048420087904853216
593,0.00024127307436002334
594,0.0
595,0.0
596,8.493864563685941e-05
597,0.00012369479786638498
598,0.0002950421840587522
599,4.194663757065276e-06
600,0.00011854126744977579
601,4.403837785391105e-05
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,3.924679607576588e-05
609,0.0
610,3.997169726752904e-05
611,0.00016051431729362088
612,0.00028030999510629615
613,0.00010844497356783309
614,6.372906722491454e-05
615,3.3556519060704264e-05
616,0.0
617,0.0
618,0.0001314295182949634
619,4.7852411565002004e-05
620,9.214250850198534e-05
621,0.00042003553308705255
622,0.0006620222703398405
623,0.0004032986275922336
624,0.0001559376376121248
625,7.453886430597747e-05
626,1.3963845253458927e-05
627,0.0
628,8.36995783107258e-06
629,0.0
630,3.5104429850403306e-05
631,1.7711782059678778e-06
632,0.0002907879640141558
633,0.00038970777166028644
634,0.00041470588023612137
635,0.0003885441446401415
636,0.00031089315709245576
637,0.00036985691145195135
638,0.00035383761415630363
639,0.0
640,0.0
641,0.0
642,0.0
643,0.00010695411896941443
644,8.790952477606508e-05
645,7.475809971348152e-05
646,0.0001263858284650492
647,0.0001812850094902315
648,0.00013533184450909634
649,6.401965393784577e-05
650,0.0001303681061626281
651,0.00014997487752886827
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.00015321321549114394
659,4.5658771744936215e-05
660,0.00010643765092153045
661,0.000185553474213111
662,0.000471136164362915
663,0.00032001948020814885
664,0.0002395885704186781
665,9.340485469529207e-05
666,1.4075215692005909e-05
667,0.0
668,3.865889592571345e-05
669,0.0
670,0.0
671,0.0
672,1.5592482292302973e-05
673,0.0
674,0.0
675,0.0005145463672802909
676,0.0009057042325791901
677,0.0009432111299325145
678,0.00039015923998820536
679,0.00013299818546964125
680,0.0
681,0.0
682,0.0
683,0.0
684,0.00015935792742362498
685,8.781738478173867e-05
686,0.0
687,0.0
688,5.8135802687016e-05
689,0.0011484175739209194
690,0.001822286859907566
691,0.0013704285919070272
692,0.00043398888413404197
693,0.0
694,0.0
695,0.0
696,0.0
697,3.359282016008782e-05
698,5.950230625023406e-05
699,7.886410034774587e-05
700,0.000899610334445936
701,0.002468737245022448
702,0.0024649931716180734
703,0.0011909175861675378
704,0.0003647969196350351
705,8.679158411226617e-05
706,0.0
707,0.0
708,0.0
709,0.0
710,2.0892581075175287e-05
711,6.612488407692551e-07
712,0.0
713,1.358291752187897e-06
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,3.763885196418926e-06
724,8.86734887657004e-05
725,9.079798123668498e-05
726,0.0
727,0.0
728,0.0
729,0.0
730,2.5662658601254875e-05
731,0.0002792805617277077
732,0.0001808676493178989
733,0.0001553731587836613
734,0.0001450393471584703
735,6.248827915190535e-06
736,0.0
737,2.643985673182527e-06
738,0.00014626554386888558
739,8.41103941879475e-05
740,0.00022429966717404226
741,1.9649031915454543e-05
742,0.0
743,0.0
744,0.00017349144652151945
745,0.000281304290448396
746,0.00013438789387062232
747,7.453895830104362e-05
748,7.04237548674662e-06
749,0.00012359083093507699
750,0.00031718178700140175
751,0.00016729662679326396
752,4.010206970250916e-05
753,0.0
754,0.00015633716899852206
755,9.314711704217491e-05
756,0.00019184727295383367
757,0.0003771923176785943
758,0.00041358784748676976
759,0.00015539440839207428
760,0.0
761,0.0
762,1.676314903697185e-05
763,0.00017358136494393818
764,0.0004808988411767313
765,0.00022970112047590428
766,0.0003603269066151489
767,0.0002644739550699911
768,0.0
769,0.0
770,0.0
771,0.0
772,6.911004954690004e-05
773,0.00027355455761472665
774,0.0002856927327178911
775,0.00017073236977689237
776,2.953248686871774e-05
777,0.0
778,9.100464899165114e-05
779,8.442999093318124e-05
780,0.0
781,5.184492429101289e-05
782,0.00024121167626688477
783,0.00029513380566257327
784,0.00038744689155991444
785,0.00013450886888823307
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.00023046490802409794
795,0.0
796,0.0
797,0.0
798,0.00010611891279983468
799,6.968834194576244e-05
800,0.0
801,0.0
802,9.32823319277631e-05
803,0.0001834544256190077
804,0.00010306459870917509
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,3.357365196414055e-05
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,4.383240961614525e-06
859,9.968333510713262e-06
860,1.4453433688302905e-05
861,4.651230014844047e-05
862,0.00048434652152309665
863,0.0008254254465197584
864,0.00041657974517272017
865,0.0006184819964295366
866,0.0009546816520425765
867,0.0012531815829818834
868,0.002015803529653032
869,0.0026724575647349247
870,0.0030045021993086694
871,0.00387357523354857
872,0.00534822378083376
873,0.0066440099855404585
874,0.007874730962569647
875,0.009522206081419984
876,0.011967436390900733
877,0.015598964212545457
878,0.020977333881582298
879,0.03018858048866618
880,0.047198169236384174
881,0.07878678976399404
882,0.1380706955474978
883,0.24809165486206058
884,0.41751528830658896
885,0.613933025306976
886,0.7713745475052333
887,0.8587246317302192
888,0.8990906792741872
889,0.9200804383483545
890,0.933625963738657
891,0.9426961188316951
892,0.949511811031897
893,0.9548850841351831
894,0.9613232936073736
895,0.9695005528528734
896,0.9785784264857268
897,0.9859402809764914
898,0.9922044586747268
899,0.9971396350759947
900,1.0
901,0.9913271866917123
902,0.9664064445371942
903,0.9436664759928868
904,0.9232867135589619
905,0.9024041969844959
906,0.8829034381576992
907,0.8644565540851414
908,0.8448425156101796
909,0.8246485385668332
910,0.8051055711275785
911,0.786900446661799
912,0.7713097630118407
913,0.7475487121128713
914,0.697170893459414
915,0.6049354946315345
916,0.4783924742992689
917,0.346746762958717
918,0.23360216189341762
919,0.1486863487607239
920,0.09142126828854699
921,0.054914210795437284
922,0.032971366502130936
923,0.020127105216358597
924,0.011538467884842465
925,0.006253684594864456
926,0.003687229690508372
927,0.0022729134009273877
928,0.0010255813074327097
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0
1070,0.0
1071,0.0
1072,0.0
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
